stain develops when metallic materials	oxidized
doors	located in libraries
ys	ambulances
th e opposite of grateful	thankless
hearts	located in bodies
influence	power
posses	police
ledges	natural things
succession	order
fire trucks	trucks
starfishs	located in sea
skeletons	located in closets
playing	musical performance
cancer	cademic journals
valentines	greeting cards
covers	located in books
wetland	natural things
kiwi	inhabitants
rays	elasmobranchs
brucellosises	infectious diseases
pornography	located in internets
walnut trees	trees
wine	causes a desire to talk
portfolio managers	analysts
emergency physicians	doctors
spiders	located in garages
ants	located in pantries
hometowns	towns
shunts	bypasses
scandiums	chemical elements
blue pages	pages
devises	inheritances
one side good other	bad
heat exhaustion	heatstroke
disks	located in cd players
teenagers	located in malls
hearts	intuition
bells	used for tolls
deals	transactions
open space	empty space
large ships	located in sea
whistles	devices
harmonicas	reeds
suede	leathers
seasons	opposite us below equator
body shops	companies
ewes	humans
vertebras	bones
paternalisms	attitude
lutes	stringed instruments
plants	located in houses
reformers	part of oil refineries
bungalows	located in neighborhoods
skating	cause injuries
beta interferon	interferon
flying birds	located in skies
folinic acid	drugs
offense	teams
populisms	doctrines
clutchs	part of clutchs
lexicon	useful to openmind
pressure groups	political movement
heads	points
class reunion	reunion
nerve cells	somatic cells
covers	located in kitchens
horns	located in cars
clips	used for hairstyles
knifes	bands
farm animals	animals
tires	black
sharks	located in museums
living rooms	part of houses
soup	located in supermarkets
chairs	used for seats
parts	located in repair shops
prefix combust indicates	burning
state troopers	policemans
book values	values
portal hypertension	diseases
blues rocks	blues music
chests	boxs
greenhouses	houses
stabilizers	chemicals
mustaches	part of beard
coracles	small boats
synthesizers	electronic keyboards
riddles	located in newspapers
potency	power
atmospheres	part of skies
entertainment	fun
hookups	connections
sound	created by vibration
bells	have clappers
notepads	located in knapsacks
custody battles	litigation
speaking	utterances
inspiration	rousal
dens	used for home offices
cauteries	operations
louvers	slats
kissing	cause sexual stimulation
knits	motivated by the goal of mittens
football stadiums	stadiums
bears	located in wood
ants	located in fields
pushers	intruders
supporting	blocking
cycles	repeats
flowers	wild
jackets	part of potato
horseshoes	safety devices
war	wasteful
shock waves	roller coasters
objects	located in drawers
wells	used for drinking water
many activities at lake	fun
dominion	dominance
smokers	consumers
boxs	located in cellars
windows	located in houses
hard cider	lcohol
nerds	experts
squash	vegetables
palates	part of mouths
cream	used for skin
tinnings	pplications
terminology	words
counters	used for wipings
vitamins	nutritional supplements
rain	part of weather
lotuses	cars
spots	markers
brian	nuts
weasels	located in meatloaf
musical notation	notation
olives	fruit
pictures	illustrations
accord	greement
ears	located in lords
ghosts	delusion
people	jealous of others success
lampshades	shades
frown when	sad
framing	conceptualization
water vapour	located in clouds
airplanes	used for flight
nails	part of digits
baseball players	workers
systems	suitable for computerisation
gifts	expensive
horror	located in dentists
amplifiers	electronic equipment
offers	speech acts
houseworks	cleaning
cats	desire milk
lift	part of heels
monoclonal antibodies	antibodies
milk	used for babies
binders	located in bookcases
running	cause a desire to rests
alpha interferon	interferon
unicorns	equines
mini bars	located in ships
mallows	bushs
buildings	capable of targets
term insurance	insurance
salt and vinegar	delicious on fish and chips
transposition	mutation
mutagenesis	causes
ohms	rivers
death	causes a desire to cries
plasmins	enzymes
viral pneumonia	pneumonia
metal	located in instruments
wrinkles	difficulty
amusement	recreational activities
revival	improvement
houseplants	plants
fishermans	located in boats
edutainments	entertainment
crashs	accidents
moulds	dishs
ovarian cancer	diseases
moviegoers	located in movies
penguins	social
crossings	travel
rocks	located in waterfalls
agitation	disturbances
shampoos	used for hair
lizards	located in paintings
friends	located in schools
more	more than less
trainees	novices
butts	part of bodies
personal computers	located in desks
sanders	located in cabinets
cephalopods	marine organisms
constituents	part of sentences
exercising	cause relaxation
neoplastic cells	somatic cells
pictures	representations
knifes	used for cuts
nervous tissue	part of nervous systems
showcases	television stations
reading	important
bluewings	teal
entrances	located in theatres
cigarettes	full of carcinogens
tooths	used for ripping
bazaar	sales
sometimes lectures	interesting
chylomicrons	atoms
world populations	increasings
guilt	part of crime
wedding planners	films
skin diseases	medical conditions
varnish	consumable products
armies	crowds
architecture	discipline
curses	afflictions
senses	meaning
phalanxs	military units
fax machines	located in work
tomboys	software
estivations	dormancy
moderation	degrees
crashings	residency
rain	precipitation
theaters	located in operas
bats	terrestrial organisms
driveways	used for garage sales
architecture	science
daycares	childcare
dishs	used for serve
maxillary sinuses	sinuses
dust and sand	undesirable in house
heavenly bodies	astronomical objects
basket of laundry	heavy
numerals	parts of speech
glass	located in kitchens
companies	located in yellow pages
group actions	acts
glue	sticky
instruments	devices
pharmacologists	pharmacists
ninjas	roller coasters
temples	places
titanium dioxide	pigment
childcare	services
traveling	can involve driving
pluralists	clerics
flasks	located in wine racks
weaving	manufacturing
tooths	solid objects
rubber boots	boots
creeks	located in wood
british tourists	tourists
worker bees	workers
executive order	books
carousels	rides
rows	used for propulsion
computer games	located in shelfs
pull	forces
sloth	slow
bicycle races	races
examples	admonitions
aluminum	metal
dishs	used for air
ascariasises	infestation
hulks	soccer players
hallways	used for entrances
cancer cells	part of malignancy
rubber	latex
people	competitive about intelligence
antennas	tentacles
diamonds	used for anniversary gifts
parking areas	located in school yards
vampire bats	parasites
milk chocolate	chocolate
calibrations	activities
political ideology	part of ideology
playing ping pong	entertaining
cartoons	located in newspapers
bureaus	located in bedrooms
jealousy	emotion
decolonization	group actions
fall	victories
air	located in pockets
orangutans	mammals
explosive ordnance disposal	abbreviated to eod
pecans	plants
miniature pets	considered cute
screens	part of monitors
nightclub	loud
communicating	used for understanding
picture frames	frames
civil unions	marital status
love	located in families
national parks	noted for recreational value
hollies	evergreens
dolls	used for collecting
cannabises	plants
heifers	located in fairs
calculators	nouns
objections	disapproval
distortion	falsification
success	happening
yesterdays	pasts
soap operas	television drama
most	corrupt
courts	located in parks
oldsters	adults
horns	part of autos
mires	mud
scaffolds	arrangements
xenon	gases
oceans	located in water
axes	sharp
joint resolution	resolution
intelligence	dministrative units
tap	soft or hard
mold	funguses
indium	metallic elements
appraisers	critics
snorkels	part of submarines
bay window	awesome and lovely
infection	illegality
acting to make universe better	good
compositions	placements
crunchs	shortages
corms	stalks
retrievers	pets
courts	areas
glass	part of glass
bicycles	transportation
water	essential for life on earth
neighborhoods	part of cities
bullet holes	holes
skis	breaking bones
indian pipes	wildflowers
quotas	numbers
scientists	people
ground	real estates
pictures	located in attics
con artists	thiefs
amnesia	diseases
thoriums	chemical elements
masks	concealment
ignorance	causes accidents
flushs	flow
cattle	mammals
libraries	cause a desire to reads
forms	words
bikes	capable of skids
suburbanites	people
steak	located in refrigerators
brain death	diseases
stress	emphasis
qs	magazines
lasers	devices
subordinations	dependence
repairings	physical events
communism	located in chinas
many swedes	blonde
ziggurats	temples
swimming	used for pleasure
landings	arrivals
legs	part of cots
gene therapy	medical treatments
fountains	used for bathing
all wheel drive	abbreviated to awd
ponds	finite
accordions	accordions
halls	used for playing sports
ticks	sound
cylinder heads	plates
softballs	flowers
plums	stone fruit
mountains	hares
soldiers	used for guards
clouds	video games
sleeping	can involve dreaming
guinea pigs	cavies
money	used for needs
hammers	tools
benchs	located in train stations
feelings	sensitivity
boxs	used for stackings
efficacies	effectiveness
late blight	blight
quills	part of feathers
cheaters	located in schools
impasse	difficult to overcome
sticks	located in forests
firearms	located in cabinets
steam	very hot
pit vipers	vipers
forges	furnaces
locker rooms	used for dresses
darth vader	evil
commissions	authorization
plastic surgery	surgery
parrots	have wings
pickerels	pikes
approximations	joining
tennis balls	balls
splashs	noise
